xi,oi,qi,envelope,pred_peak_mask
-0.06723126769065857,0.005904555246700782,0.0,0.005962719029010135,0
-0.05983108654618263,0.008687080104813024,0.0,0.008970113617449814,0
0.021034222096204758,0.009052565589235,0.0,0.010233170177697083,0
-0.03295121341943741,0.007365531407884518,0.0,0.00964293473224404,0
0.09720441699028015,0.0045662283638911606,0.0,0.007670281102980123,0
0.25583234429359436,0.0018820807774268223,0.0,0.004082029350224479,0
0.1987176239490509,0.0007102285632214814,0.0,0.0008784336705810844,0
0.05315582454204559,0.0018596200054842604,0.0,0.00588568891566395,0
-0.0466555692255497,0.005233967142794007,0.0,0.011169671988730654,0
-0.0774502381682396,0.010315187312398083,0.0,0.016706239764467466,0
0.038049258291721344,0.016618129142555997,0.0,0.022060893904251686,0
0.10894830524921417,0.02365760816001443,0.0,0.027552193950055322,0
0.0012540845200419426,0.030889920685220548,0.0,0.03289368737939128,0
0.11954065412282944,0.0378993437676135,0.0,0.03842500216524623,0
0.2757226526737213,0.04392946961979469,0.0,0.043966212221482205,0
0.18990658223628998,0.04731092398610085,0.0,0.048992171262172,0
0.16157659888267517,0.04614000171318641,0.0,0.05277554004047091,0
0.2416709065437317,0.039509902671747796,0.0,0.05434694912244869,0
0.2764013111591339,0.028657969489628038,0.0,0.053329751434280544,0
0.09220489859580994,0.017567617679343096,0.0,0.04955097756434646,0
0.12343890219926834,0.010984819995391052,0.0,0.04561395574606838,0
0.349368155002594,0.009636615443837974,0.0,0.04570842212092561,0
0.1400877684354782,0.007663833219845267,0.0,0.05311206858870181,0
-0.1553371548652649,-0.0024112014126734015,0.0,0.06444233432707354,0
-0.11648184061050415,-0.020994717309144286,0.0,0.07603315706749735,0
-0.2855891287326813,-0.042368348065089496,0.0,0.08836800810813786,0
-0.2023737132549286,-0.07003589162133904,0.0,0.11141714615965947,0
0.17908784747123718,-0.12586666588604933,0.0,0.15893443608234087,0
-0.13389845192432404,-0.22806547823137677,0.0,0.23879082154456763,0
-0.4926967918872833,-0.3451720460539075,0.0,0.3495677309502888,0
0.12474615126848221,-0.3762246229448927,0.0,0.48369832388333417,0
0.49776697158813477,-0.20837312861983862,0.0,0.6285260273103351,0
0.36094149947166443,0.17380607525363756,0.0,0.7670639880825233,0
0.43844473361968994,0.6304131181470726,0.0,0.8826004809172993,0
0.07836537063121796,0.9411601312743078,0.0,0.9636049114801253,0
0.1757529228925705,0.9527096205053994,1.0,1.0079507740773221,1
0.12763389945030212,0.6483277308507815,0.0,1.015678183546832,0
-0.41602015495300293,0.13827197958066917,0.0,0.980743132880798,0
-0.1719159334897995,-0.3609193198132602,0.0,0.8964929122881848,0
0.268903911113739,-0.6302798733902345,0.0,0.7671241228786888,0
0.4778140187263489,-0.610483398713361,0.0,0.6124584975980368,0
0.4997107684612274,-0.4215290231956847,0.0,0.45815043328500105,0
0.377602219581604,-0.22211344191207277,0.0,0.3250927732555013,0
0.3843492269515991,-0.09376499075332981,0.0,0.22495024467236557,0
0.5697383284568787,-0.03596110761201402,0.0,0.16126136685086173,0
0.3920190632343292,-0.012861816388262892,0.0,0.13208221505066006,0
-0.13749711215496063,0.00931772102687744,0.0,0.1265371241946857,0
-0.484433650970459,0.046117770923791934,0.0,0.13104011217567585,0
-0.7095409035682678,0.09204486773608156,0.0,0.13588229657905437,0
-0.8159326910972595,0.1266813103216215,0.0,0.1366057332305698,0
-0.5343540906906128,0.13056073232542814,0.0,0.1310343506741831,0
-0.174066960811615,0.10176085984141445,0.0,0.11925893704481937,0
0.1940029114484787,0.056730692856324094,0.0,0.10296681792782356,0
0.42741096019744873,0.015877735845880547,0.0,0.0844259241564845,0
0.381301611661911,-0.009889397274755742,0.0,0.06649587393280738,0
0.42151114344596863,-0.020928651239734277,0.0,0.050641484892046784,0
0.5950614809989929,-0.022594863864420514,0.0,0.03789008338664233,0
0.40821242332458496,-0.019968933595615992,0.0,0.027918621858067937,0
0.1433180719614029,-0.016079265597751233,0.0,0.02041761352470197,0
0.1274058073759079,-0.011969823603664331,0.0,0.014292256891914315,0
0.1508663296699524,-0.00761475036152645,0.0,0.008954643159285876,0
0.08372987061738968,-0.0028983565468203567,0.0,0.00414389553208128,0
0.04634982347488403,0.0018025257416692743,0.0,0.0036285230762158442,0
0.12750686705112457,0.005760798695626446,0.0,0.0075391788629191065,0
0.03483489528298378,0.008405968674376636,0.0,0.011508573141126995,0
-0.10883231461048126,0.009600290084774749,0.0,0.014665737569506072,0
-0.006532777100801468,0.009602818195679767,0.0,0.017229443056193863,0
0.10714451223611832,0.008702726462276952,0.0,0.019063897145616723,0
0.019770847633481026,0.007181796800430461,0.0,0.020427799232640657,0
0.03144717589020729,0.005579619985274585,0.0,0.021242281357231683,0
0.04808402433991432,0.0041049018251099936,0.0,0.022387534378635072,0
-0.011103200726211071,0.0019875184819479986,0.0,0.02383544378893839,0
0.07286939769983292,-0.0016137913442923046,0.0,0.02515812979982412,0
0.1396406888961792,-0.005996800650642404,0.0,0.024965285034908365,0
-0.013691935688257217,-0.009146854858500197,0.0,0.023278530395554515,0
-0.010630258359014988,-0.01022823839878875,0.0,0.020856516752957948,0
0.15213441848754883,-0.010417070502600243,0.0,0.019071029493946172,0
0.26821255683898926,-0.010489163016909182,0.0,0.01744212256865748,0
0.3243657648563385,-0.009941327911891222,0.0,0.01575119814824873,0
0.07575098425149918,-0.009016605653631469,0.0,0.014605553603510256,0
-0.08236902207136154,-0.009268533389090667,0.0,0.01520783416665648,0
-0.04994355887174606,-0.01159221291527972,0.0,0.01660807329049748,0
0.13101951777935028,-0.014949496885141871,0.0,0.017676474908135977,0
0.33046889305114746,-0.01740828171212913,0.0,0.017836288035843233,0
0.13100820779800415,-0.01703744049480514,0.0,0.017493469980435612,0
-0.08253273367881775,-0.012005072145664722,0.0,0.017385777530514707,0
-0.04680490121245384,-0.0021308764065345103,0.0,0.018514432727694353,0
0.09918505698442459,0.010228338450335358,0.0,0.021688045229001612,0
0.06281998753547668,0.02197901077970713,0.0,0.026170667511757888,0
0.043405164033174515,0.03083725716137488,0.0,0.03125340452631463,0
0.15860025584697723,0.035480272041118255,0.0,0.03610476543682049,0
0.21878178417682648,0.0356350973506944,0.0,0.04028839827537208,0
0.12353342771530151,0.03199706034375656,0.0,0.04380180237628932,0
0.023802513256669044,0.025508188785828678,0.0,0.04660742611022873,0
0.023358136415481567,0.016823888613389796,0.0,0.048882666602840553,0
0.05215318500995636,0.0066424655586891255,0.0,0.050268045941236586,0
0.1766401082277298,-0.004148003900466298,0.0,0.051050213477011816,0
0.2305113822221756,-0.015109055561421234,0.0,0.05114766152864003,0
0.14652863144874573,-0.025880303397312975,0.0,0.050318707125846115,0
-0.03137730807065964,-0.03404574287955834,0.0,0.046905349024813976,0
-0.012889599427580833,-0.035493330931952595,0.0,0.03998682288051712,0
0.16901320219039917,-0.02942971437425652,0.0,0.030279865425016584,0
0.23083887994289398,-0.02055089256882094,0.0,0.02068311264476136,0
0.07112334668636322,-0.013279835498372812,0.0,0.013370285896223025,0
-0.1153005063533783,-0.006443409162438604,0.0,0.006720865310463432,0
-0.19562873244285583,0.002278197317032548,0.0,0.00613644863578909,0
-0.2534581124782562,0.00854345894606253,0.0,0.019367473218334163,0
0.1380004584789276,0.004337601661808888,0.0,0.03347062447486738,0
0.5775890946388245,-0.011076635818118364,0.0,0.04445864453155837,0
0.35603323578834534,-0.029247991571883476,0.0,0.050325237813687085,0
0.01472714263945818,-0.04237713455277061,0.0,0.052278382961742635,0
0.011770091950893402,-0.04989896749487121,0.0,0.05285805805371311,0
0.26387086510658264,-0.054093648180320336,0.0,0.05414995877392382,0
0.08299174904823303,-0.05350916658473088,0.0,0.05592934036803902,0
-0.06985150277614594,-0.043556982358759225,0.0,0.056804142071026874,0
0.011379659175872803,-0.023261404668114126,0.0,0.05620166919212366,0
-0.03485402837395668,0.0013341613108974566,0.0,0.054964929213241115,0
0.07346605509519577,0.023834037443775487,0.0,0.05579623775360116,0
0.2803681194782257,0.044842973919038555,0.0,0.06122576779551823,0
0.17793452739715576,0.06733082692336313,0.0,0.07238017760223242,0
-0.0941581279039383,0.08757987762661178,0.0,0.08758404113026878,0
-0.027558526024222374,0.09603828436035874,0.0,0.10408795319685492,0
0.2535361647605896,0.0858175369517015,0.0,0.11942235196126329,0
0.22584021091461182,0.05806070248654417,0.0,0.13211492921577114,0
-0.15778662264347076,0.019652863734744876,0.0,0.14235758250926994,0
-0.05624701455235481,-0.02254165012566894,0.0,0.15075091665394175,0
